FIP_ID,STATE,COUNTY,79_SAMPLEDLANDWATER_ACRES,79_SE,79_SE_PERCENT,79_PLOT_COUNT,2_FORESTLAND_ACRES,2_SE,2_SE_PERCENT,2_PLOT_COUNT,20_NETSAWLOGVOLSAWTMBR_BRDFT,20_SE,20_SE_PERCENT,20_PLOT_COUNT,14_NETMERCHBOLELIVETREES_CBFT,14_SE,14_SE_PERCENT,14_PLOT_COUNT,203_AVGNETGROWTHSAWTMBR_BRDFT,203_SE,203_SE_PERCENT,203_PLOT_COUNT,1203_AVGANNGROSSGROWTHSAWTMBR_BRDFT,1203_SE,1203_SE_PERCENT,1203_PLOT_COUNT,227_AVGREMOVALSAWTMBR_BRDFT,227_SE,227_SE_PERCENT,227_PLOT_COUNT,98_CARBONLIVEABOVEGRND_MT,98_SE,98_SE_PERCENT,98_PLOT_COUNT
13039,GA,Camden,469067.94,52107.16,11.11,79,269390.94,38827.10,14.41,50,1703596894.10,386943825.39,22.71,38,565608546.82,108847851.88,19.24,46,124362180.91,24683404.35,19.85,43,130674071.14,25599282.48,19.59,43,69538168.55,25790802.94,37.09,11.0,6641720.85,1177593.39,17.73,50
13043,GA,Candler,142780.07,29358.24,20.56,24,85378.85,22081.64,25.86,17,514938977.88,186544761.05,36.23,15,190212120.18,53307699.00,28.03,16,40290184.23,11887942.50,29.51,16,41306838.91,11974068.06,28.99,16,8597992.74,4872223.53,56.67,4.0,2231864.63,610948.82,27.37,17
13045,GA,Carroll,315666.57,42468.60,13.45,53,164298.19,28620.61,17.42,38,1498437673.73,319906117.99,21.35,34,416396543.08,80558349.88,19.35,36,68955850.75,14937944.31,21.66,36,86022639.95,16666276.68,19.37,36,67373607.92,46544618.41,69.08,5.0,4799862.73,899639.99,18.74,38
13047,GA,Catoosa,110520.65,25407.84,22.99,18,49785.78,16515.13,33.17,10,370321391.26,163721523.83,44.21,9,96895733.71,38611409.90,39.85,10,14588002.91,7412236.46,50.81,9,18519216.64,8992916.81,48.56,10,3487775.06,3572824.24,102.44,1.0,1119645.84,420166.32,37.53,10
13049,GA,Charlton,499563.74,51330.71,10.28,65,436477.97,48308.01,11.07,61,1237203676.78,296067242.03,23.93,40,469081119.66,92238265.87,19.66,51,87383280.63,17274044.68,19.77,47,90245995.27,17614899.76,19.52,47,33350979.09,11927082.11,35.76,13.0,5831687.59,1004921.99,17.23,61
13051,GA,Chatham,418511.17,48499.73,11.59,70,87047.09,21377.16,24.56,19,983752224.01,374513646.01,38.07,14,281275016.43,88127004.67,31.33,19,40846836.39,13518582.68,33.10,15,41235374.84,13719104.70,33.27,15,30425255.46,22415474.18,73.67,2.0,3148213.27,942508.84,29.94,19
13053,GA,Chattahoochee,157958.14,30608.67,19.38,26,135134.82,27950.58,20.68,23,820040091.78,208350890.52,25.41,22,231296653.33,55986567.49,24.21,23,17624866.92,8351011.95,47.38,22,30921369.43,7947048.18,25.70,22,2392148.41,1706741.07,71.35,2.0,2617617.71,614236.26,23.47,23
13055,GA,Chattooga,218772.43,33635.88,15.37,46,187616.71,30226.41,16.11,43,1085391225.10,241487741.66,22.25,37,406415466.99,78001178.74,19.19,42,62687491.46,14627212.10,23.33,35,65840998.31,14752126.46,22.41,35,13080131.67,9587096.54,73.3,3.0,4959705.80,910586.04,18.36,43
13057,GA,Cherokee,256662.81,37876.72,14.76,43,138576.97,26661.74,19.24,28,1585498803.05,398751077.30,25.15,27,405066697.75,90614714.10,22.37,28,78425587.20,19969182.31,25.46,27,88633254.92,20897863.47,23.58,27,31972758.67,22708860.08,71.03,3.0,4520178.65,980239.42,21.69,28
13059,GA,Clarke,90236.12,23068.78,25.56,15,25069.11,11245.62,44.86,6,206309568.43,95745150.05,46.41,6,64980947.17,29613719.18,45.57,6,11623392.47,8127546.55,69.92,6,15963850.16,8242012.46,51.63,6,897679.51,645277.4,71.88,2.0,745512.24,333151.36,44.69,6
13061,GA,Clay,143783.26,29201.54,20.31,24,75269.35,20560.78,27.32,14,303816205.64,167261694.73,55.05,9,113169794.01,44970900.74,39.74,12,17462773.16,6740955.46,38.60,11,21958332.16,8278109.12,37.70,11,19109882.7,10090040.37,52.8,5.0,1317387.76,480510.42,36.47,14
13063,GA,Clayton,93317.88,23444.40,25.12,15,20559.08,10485.83,51.00,5,150507218.50,83940491.73,55.77,5,46173982.29,25928657.26,56.15,5,9450229.52,5707814.26,60.40,5,9450229.52,5707814.26,60.40,5,,,,,534664.00,286834.49,53.65,5
13065,GA,Clinch,598024.37,58419.39,9.77,91,561115.41,56081.75,9.99,89,1093006578.89,213071557.73,19.49,50,584519321.09,88709487.41,15.18,79,86530727.37,16561341.90,19.14,58,92913874.78,16951928.71,18.24,58,45103390.78,18860807.46,41.82,13.0,7637740.52,1039135.74,13.61,89
13067,GA,Cobb,219684.44,35391.44,16.11,37,22289.62,10647.10,47.77,5,437686783.77,242786128.46,55.47,5,106960132.50,53927108.01,50.42,5,36810286.82,26260662.10,71.34,6,36810286.82,26260662.10,71.34,6,13426824.68,13599927.86,101.29,1.0,1126128.30,565035.60,50.18,5
13069,GA,Coffee,369581.48,46740.33,12.65,62,208590.35,34215.25,16.40,39,1413297991.30,321714947.02,22.76,31,397734129.43,84190850.69,21.17,33,95207257.32,24160279.76,25.38,37,110729964.66,24208958.37,21.86,37,50824181.73,23011817.91,45.28,9.0,4582222.86,925226.31,20.19,39
13071,GA,Colquitt,332126.40,43232.19,13.02,56,151661.32,28483.33,18.78,27,1172293661.43,328677236.67,28.04,22,297003772.00,72524466.14,24.42,25,48882732.55,13222619.27,27.05,26,60671938.31,15067143.35,24.83,26,25284574.99,14341126.39,56.72,5.0,3352576.77,778817.67,23.23,27
13073,GA,Columbia,196523.75,34016.96,17.31,32,100436.90,23090.80,22.99,21,1170364215.11,338192888.91,28.90,19,284644089.78,74439064.88,26.15,21,29332113.39,12014786.65,40.96,19,43226709.07,11968872.99,27.69,19,19479748.45,19372552.24,99.45,1.0,3037209.39,775890.06,25.55,21
13075,GA,Cook,167594.49,31157.24,18.59,28,78365.05,20360.63,25.98,16,359738167.13,129437488.88,35.98,10,157797689.08,50613561.76,32.07,15,7695367.20,14864554.51,193.16,11,24283898.06,9746519.72,40.14,11,6271766.21,5618325.58,89.58,2.0,1839427.09,567540.59,30.85,16
13077,GA,Coweta,292071.09,40906.72,14.01,49,172469.38,29829.92,17.30,36,1947420532.58,415772229.66,21.35,35,543246591.35,104165465.69,19.17,36,81596707.95,20479192.18,25.10,37,99443890.62,19946546.96,20.06,37,13523444.42,7083550.34,52.38,4.0,5799094.50,1082887.40,18.67,36
13079,GA,Crawford,210395.04,35271.13,16.76,35,179446.37,31944.06,17.80,32,815202427.27,238779745.04,29.29,24,255077038.01,59596946.60,23.36,28,49164955.30,15166760.00,30.85,28,62898343.74,16782422.12,26.68,28,19534137.51,7633073.9,39.08,11.0,3128884.70,677944.68,21.67,32
13081,GA,Crisp,177890.24,32118.23,18.06,30,80892.24,20894.45,25.83,15,456053694.80,184014856.84,40.35,9,150529632.28,51007302.29,33.89,13,13616535.02,9603226.34,70.53,12,29437961.88,11084316.34,37.65,12,11235132.45,8002729.74,71.23,2.0,1717429.55,553089.55,32.20,15
13083,GA,Dade,112694.81,25690.53,22.80,19,84076.39,21560.83,25.64,17,601294335.63,209177329.49,34.79,14,207233973.29,59861388.58,28.89,16,14451599.61,9033064.98,62.51,14,24884940.35,7669659.73,30.82,14,16982836.69,14837864.95,87.37,2.0,2633243.05,750954.64,28.52,17
13085,GA,Dawson,127941.72,26884.50,21.01,23,102688.35,23445.63,22.83,21,861815779.95,230675849.66,26.77,19,278357909.33,69334224.99,24.91,20,28662530.23,8164733.90,28.49,20,36376152.53,9467154.05,26.03,20,29251964.71,26943859.41,92.11,2.0,3341474.50,824961.37,24.69,21
13087,GA,Decatur,390285.37,46534.51,11.92,66,209142.76,33085.17,15.82,40,1326549261.40,297958327.30,22.46,29,349381686.91,69229673.61,19.81,36,58935370.08,17722528.26,30.07,33,86733329.11,19610169.83,22.61,33,42169013.51,15432596.75,36.6,13.0,4010854.49,765447.95,19.08,40
13089,GA,DeKalb,169078.56,31347.66,18.54,29,45826.26,14817.35,32.33,12,407944797.93,159974191.87,39.21,12,117156486.40,41882787.55,35.75,12,5103294.98,8313467.03,162.90,12,14232125.79,7579675.81,53.26,12,1582471.51,1633648.62,103.23,1.0,1306860.45,450560.07,34.48,12
13091,GA,Dodge,341860.93,44930.46,13.14,57,236700.63,36038.46,15.23,46,974281825.93,256421005.29,26.32,30,319268634.02,65320741.59,20.46,44,93990112.33,23488767.39,24.99,35,100434486.95,23817274.57,23.71,35,65234446.25,26640568.36,40.84,13.0,3800736.24,710542.61,18.69,46
13093,GA,Dooly,234550.20,36603.50,15.61,40,89505.04,21844.70,24.41,17,430720895.17,179894841.72,41.77,11,135937539.99,41935374.10,30.85,17,32215056.80,11782612.17,36.57,13,36021015.84,13075943.25,36.30,13,18970402.68,8502145.73,44.82,6.0,1580461.47,454494.44,28.76,17
13095,GA,Dougherty,225228.83,36409.15,16.17,37,136589.65,27410.63,20.07,27,505178578.03,165801261.99,32.82,17,148787936.64,44200587.83,29.71,23,-17984950.84,34868976.29,193.88,19,29705453.76,8676382.36,29.21,19,15958242.21,9987288.51,62.58,4.0,1830069.32,478095.64,26.12,27
13097,GA,Douglas,135259.94,28161.66,20.82,23,81367.99,20708.02,25.45,16,851353577.92,271653398.93,31.91,15,234132784.53,68819805.95,29.39,16,30003307.17,10449124.87,34.83,15,34765132.72,10555226.20,30.36,15,2681429.57,1957429.8,73.0,2.0,2681957.09,764588.68,28.51,16
